timestamp,run_min,general_cov_thresh,panel_cov_thresh,crate_cov_thresh,,
2024-02-12 10:37:49.547708-05,304549,72.1192758253461,75.2330226364847,89.4736842105263,,
2024-04-27 01:43:22.242706-04,358357,72.1299254526092,74.5672436750999,100,,
2024-02-12 10:37:50.429315-05,304550,72.1299254526092,75.3661784287617,89.4736842105263,,
2024-04-26 04:42:50.749928-04,358336,72.1405750798722,74.5672436750999,100,,
2024-02-12 10:37:48.63459-05,304545,72.1405750798722,75.3661784287617,89.4736842105263,,
2024-08-15 12:52:17.920759-04,361417,72.1512247071353,74.9667110519308,100,,
2024-02-12 10:38:05.43363-05,304580,72.1512247071353,75.3661784287617,89.4736842105263,,
2023-07-13 16:26:39.131336-04,311042,72.1618743343983,74.5672436750999,94.7368421052632,,
2024-04-24 20:04:28.033898-04,358301,72.1618743343983,74.5672436750999,100,,
2024-08-16 08:20:47.890127-04,361439,72.1618743343983,74.9667110519308,100,,
2024-02-12 10:37:54.843854-05,304555,72.1618743343983,75.3661784287617,89.4736842105263,,
2024-04-24 17:05:25.356094-04,358296,72.1725239616613,74.5672436750999,100,,
2024-04-13 08:02:09.144972-04,357973,72.1725239616613,74.8335552596538,94.7368421052632,,
2024-02-12 10:37:53.089869-05,304553,72.1725239616613,75.3661784287617,89.4736842105263,,
2024-04-12 15:48:27.197363-04,357949,72.1938232161874,74.8335552596538,94.7368421052632,,
2023-07-24 22:06:17.440547-04,350116,72.2044728434505,74.3009320905459,94.7368421052632,,
2023-07-24 04:21:32.360336-04,350093,72.2044728434505,74.4340878828229,94.7368421052632,,
2024-07-27 01:31:28.153845-04,360917,72.2044728434505,74.8335552596538,100,,
2023-07-25 07:21:09.769052-04,350130,72.2151224707135,74.3009320905459,94.7368421052632,,
2024-04-07 12:46:46.205945-04,357819,72.2151224707135,74.8335552596538,94.7368421052632,,
2024-08-01 03:59:56.776981-04,361055,72.2151224707135,74.9667110519308,100,,
2024-04-12 06:44:49.516562-04,357939,72.2257720979766,74.8335552596538,94.7368421052632,,
2024-07-28 05:06:12.178185-04,360945,72.2257720979766,74.8335552596538,100,,
2024-08-01 01:03:02.289893-04,361052,72.2257720979766,74.9667110519308,100,,
2023-07-25 07:23:44.717031-04,350127,72.2364217252396,74.3009320905459,94.7368421052632,,
2023-07-22 00:21:22.375089-04,350041,72.2364217252396,74.4340878828229,94.7368421052632,,
2024-04-05 18:03:53.91477-04,357767,72.2364217252396,74.8335552596538,94.7368421052632,,
2024-07-22 16:30:03.607423-04,360811,72.2364217252396,74.8335552596538,100,,
2024-08-03 07:05:46.23821-04,361110,72.2364217252396,74.9667110519308,100,,
2023-07-22 01:20:36.957415-04,350042,72.2470713525027,74.4340878828229,94.7368421052632,,
2024-04-05 11:06:34.37752-04,357759,72.2470713525027,74.8335552596538,94.7368421052632,,
2024-07-22 09:26:39.839246-04,360804,72.2470713525027,74.8335552596538,100,,
2024-04-12 09:17:52.242775-04,357942,72.2577209797657,74.8335552596538,94.7368421052632,,
2024-04-11 16:51:43.261516-04,357923,72.2683706070288,74.8335552596538,94.7368421052632,,
2024-04-09 22:33:18.533266-04,357878,72.2790202342918,74.8335552596538,94.7368421052632,,
2024-07-22 04:41:16.554955-04,360792,72.2790202342918,74.9667110519308,100,,
2024-04-10 15:30:45.458975-04,357895,72.2896698615549,74.8335552596538,94.7368421052632,,
2024-08-24 22:37:14.585984-04,361663,72.2896698615549,74.9667110519308,100,,
2024-07-31 23:10:02.413142-04,361050,72.2896698615549,75.0998668442077,100,,
2023-07-21 15:08:02.380438-04,350033,72.3003194888179,74.5672436750999,94.7368421052632,,
2024-08-23 05:25:31.500515-04,361622,72.3003194888179,74.9667110519308,100,,
2024-07-31 19:08:05.830631-04,361045,72.3003194888179,75.0998668442077,100,,
2023-07-20 13:35:26.564999-04,311253,72.3109691160809,74.4340878828229,94.7368421052632,,
2024-08-23 09:38:40.613564-04,361626,72.3109691160809,74.9667110519308,100,,
2023-07-20 16:50:55.861481-04,350000,72.321618743344,74.4340878828229,94.7368421052632,,
2023-07-21 15:04:19.917276-04,350030,72.321618743344,74.5672436750999,94.7368421052632,,
2023-07-11 15:44:42.575462-04,310988,72.321618743344,74.8335552596538,94.7368421052632,,
2024-07-19 01:21:02.472496-04,360710,72.321618743344,74.9667110519308,100,,
2023-07-21 03:46:13.385394-04,350013,72.332268370607,74.5672436750999,94.7368421052632,,
2023-07-11 16:25:14.521154-04,310987,72.332268370607,74.8335552596538,94.7368421052632,,
2024-07-18 09:25:56.995729-04,360694,72.332268370607,74.9667110519308,100,,
2023-07-13 08:33:43.935005-04,311033,72.3429179978701,74.8335552596538,94.7368421052632,,
2024-07-22 06:19:13.285779-04,360787,72.3429179978701,74.9667110519308,100,,
2024-02-12 10:35:12.483354-05,304359,72.3535676251331,75.6324900133156,89.4736842105263,,
2024-02-12 10:35:11.599615-05,304358,72.3748668796592,75.6324900133156,89.4736842105263,,
2024-02-12 10:35:58.674228-05,304411,72.3855165069223,75.6324900133156,89.4736842105263,,
2024-02-12 10:36:27.108651-05,304449,72.3961661341853,75.6324900133156,89.4736842105263,,
2024-02-12 10:35:35.370808-05,304379,72.4068157614484,75.6324900133156,89.4736842105263,,
2024-02-12 10:35:34.470682-05,304378,72.4174653887114,75.6324900133156,89.4736842105263,,
2024-02-12 10:34:19.212141-05,304287,72.4281150159744,75.4993342210386,89.4736842105263,,
2024-01-19 14:04:12.041902-05,355753,72.4600638977636,74.8335552596538,89.4736842105263,,
2024-09-30 04:53:57.066305-04,362662,72.4813631522897,75.4993342210386,100,,
2024-01-19 17:15:29.882071-05,355755,72.5026624068158,74.8335552596538,89.4736842105263,,
2024-08-22 05:37:17.078223-04,361593,72.5026624068158,75.3661784287617,100,,
2024-01-20 14:45:06.770796-05,355777,72.5133120340788,74.8335552596538,89.4736842105263,,
2024-01-19 23:05:11.562214-05,355761,72.5239616613419,74.8335552596538,89.4736842105263,,
2024-05-07 02:30:27.209238-04,358633,72.5239616613419,75.4993342210386,94.7368421052632,,
2024-09-28 16:48:18.430112-04,362622,72.5239616613419,75.4993342210386,100,,
2024-01-19 20:07:07.560004-05,355758,72.5346112886049,74.8335552596538,89.4736842105263,,
2024-08-22 10:11:22.850007-04,361602,72.5346112886049,75.3661784287617,100,,
2024-01-19 18:13:49.570533-05,355756,72.5452609158679,74.8335552596538,89.4736842105263,,
2024-04-04 03:34:10.134275-04,357714,72.5452609158679,75.0998668442077,94.7368421052632,,
2024-08-21 18:47:48.896488-04,361579,72.5452609158679,75.3661784287617,100,,
2024-05-07 02:27:48.124552-04,358634,72.5452609158679,75.4993342210386,94.7368421052632,,
2024-01-26 00:11:49.339097-05,355912,72.555910543131,74.8335552596538,89.4736842105263,,
2024-01-23 21:15:14.267979-05,355858,72.566560170394,74.8335552596538,89.4736842105263,,
2023-07-10 22:23:14.338733-04,310954,72.566560170394,75.0998668442077,94.7368421052632,,
2024-05-03 04:23:04.126776-04,358536,72.566560170394,75.4993342210386,94.7368421052632,,
2024-01-23 01:18:10.699741-05,355838,72.5772097976571,74.8335552596538,89.4736842105263,,
2024-04-04 14:17:50.663251-04,357733,72.5772097976571,75.0998668442077,94.7368421052632,,
2024-09-03 21:52:49.591559-04,361921,72.5772097976571,75.3661784287617,100,,
2024-05-03 12:23:16.862298-04,358544,72.5772097976571,75.4993342210386,94.7368421052632,,
2023-07-11 08:56:55.268474-04,310977,72.5878594249201,75.0998668442077,94.7368421052632,,
2024-08-28 10:52:11.160393-04,361762,72.5878594249201,75.3661784287617,100,,
2024-05-05 17:21:14.022606-04,358597,72.5878594249201,75.4993342210386,94.7368421052632,,
2023-07-10 16:12:43.13551-04,310943,72.5985090521832,75.0998668442077,94.7368421052632,,
2024-04-30 10:53:19.383948-04,358453,72.5985090521832,75.3661784287617,100,,
2024-05-02 09:49:38.92486-04,358518,72.5985090521832,75.4993342210386,94.7368421052632,,
2024-04-04 12:35:15.095054-04,357728,72.6091586794462,75.0998668442077,94.7368421052632,,
2024-08-26 14:52:50.337851-04,361706,72.6091586794462,75.3661784287617,100,,
2024-05-02 23:23:00.619633-04,358531,72.6091586794462,75.4993342210386,94.7368421052632,,
2024-04-04 04:49:18.660965-04,357712,72.6198083067093,75.0998668442077,94.7368421052632,,
2024-08-26 12:50:41.229686-04,361704,72.6198083067093,75.3661784287617,100,,
2024-05-02 18:19:39.938403-04,358526,72.6198083067093,75.4993342210386,94.7368421052632,,
2024-01-09 12:35:50.164272-05,355478,72.6304579339723,75.0998668442077,89.4736842105263,,
2024-07-17 10:43:25.189811-04,360670,72.6411075612354,75.3661784287617,100,,
2024-07-17 11:53:54.942853-04,360671,72.6517571884984,75.3661784287617,100,,
2024-04-30 12:58:12.473647-04,358454,72.6624068157614,75.3661784287617,100,,
2024-07-16 14:49:05.067322-04,360651,72.6837060702875,75.4993342210386,100,,
2024-07-16 00:51:24.411773-04,360629,72.7050053248136,75.4993342210386,100,,
2024-07-15 23:49:10.894611-04,360628,72.7156549520767,75.4993342210386,100,,
2024-07-16 02:52:30.457814-04,360631,72.7263045793397,75.4993342210386,100,,
2024-02-12 10:33:51.43116-05,304252,72.7263045793397,75.8988015978695,89.4736842105263,,
2024-07-17 01:03:37.986237-04,360659,72.7369542066028,75.4993342210386,100,,
2024-02-12 10:34:08.995232-05,304275,72.7369542066028,75.8988015978695,89.4736842105263,,
2024-02-12 10:33:49.712807-05,304247,72.7476038338658,76.0319573901465,89.4736842105263,,
2023-06-07 11:31:04.185218-04,309948,72.7689030883919,75.7656458055925,94.7368421052632,,
2023-06-07 11:35:40.440997-04,309958,72.7689030883919,75.8988015978695,94.7368421052632,,
2024-02-12 10:33:48.848759-05,304246,72.7689030883919,76.0319573901465,89.4736842105263,,
2023-06-07 10:29:42.625888-04,309980,72.7795527156549,75.8988015978695,94.7368421052632,,
2024-07-15 19:13:59.947569-04,360623,72.790202342918,75.6324900133156,100,,
2023-06-06 12:03:00.236687-04,309971,72.790202342918,75.8988015978695,94.7368421052632,,
2024-09-27 20:32:07.563478-04,362600,72.790202342918,75.8988015978695,100,,
2024-02-12 10:33:22.129733-05,304186,72.790202342918,76.1651131824234,89.4736842105263,,
2024-06-03 01:36:36.56385-04,359541,72.800851970181,75.6324900133156,100,,
2024-02-12 10:33:47.964195-05,304245,72.800851970181,76.0319573901465,89.4736842105263,,
2023-06-17 20:43:14.179203-04,310332,72.8115015974441,75.3661784287617,94.7368421052632,,
2024-02-12 10:33:43.537064-05,304238,72.8115015974441,76.0319573901465,89.4736842105263,,
2023-06-18 03:46:08.091208-04,310339,72.8221512247071,75.3661784287617,94.7368421052632,,
2023-06-17 01:14:01.82303-04,310274,72.8328008519702,75.3661784287617,94.7368421052632,,
2024-04-17 13:10:14.0124-04,358082,72.8328008519702,75.4993342210386,100,,
2024-06-02 02:44:16.135987-04,359515,72.8328008519702,75.6324900133156,100,,
2024-09-25 07:19:43.085425-04,362528,72.8328008519702,75.8988015978695,100,,
2024-06-01 14:36:36.517607-04,359503,72.8434504792332,75.6324900133156,100,,
2024-09-25 00:28:15.227893-04,362521,72.8434504792332,75.8988015978695,100,,
2024-02-12 10:33:50.569603-05,304250,72.8434504792332,76.0319573901465,89.4736842105263,,
2024-02-04 09:44:56.487018-05,356183,72.8541001064963,75.3661784287617,89.4736842105263,,
2024-02-06 00:23:09.399635-05,356223,72.8647497337593,75.3661784287617,89.4736842105263,,
2023-06-17 02:50:39.920528-04,310280,72.8753993610224,75.4993342210386,94.7368421052632,,
2024-04-17 13:14:12.193131-04,358081,72.8753993610224,75.4993342210386,100,,
2024-02-04 16:41:51.491278-05,356189,72.8860489882854,75.3661784287617,89.4736842105263,,
2024-01-30 21:09:08.309369-05,356060,72.8966986155485,75.3661784287617,89.4736842105263,,
2023-06-17 02:20:14.520295-04,310278,72.8966986155485,75.6324900133156,94.7368421052632,,
2024-01-16 14:20:19.316204-05,355510,72.9073482428115,75.3661784287617,89.4736842105263,,
2024-01-09 22:32:57.803563-05,355492,72.9179978700745,75.3661784287617,89.4736842105263,,
2024-09-24 19:59:04.413046-04,362516,72.9179978700745,75.8988015978695,100,,
2024-04-03 22:42:21.238271-04,357705,72.9286474973376,75.2330226364847,94.7368421052632,,
2024-01-11 23:49:22.996258-05,355544,72.9286474973376,75.3661784287617,89.4736842105263,,
2023-07-07 00:52:17.373159-04,310846,72.9286474973376,75.4993342210386,94.7368421052632,,
2024-09-24 13:34:25.357576-04,362509,72.9286474973376,75.8988015978695,100,,
2024-04-02 20:11:00.864342-04,357677,72.9392971246006,75.2330226364847,94.7368421052632,,
2024-01-14 02:50:47.274313-05,355596,72.9392971246006,75.3661784287617,89.4736842105263,,
2024-04-17 14:50:36.744847-04,358080,72.9392971246006,75.4993342210386,100,,
2024-01-09 15:25:39.947613-05,355486,72.9499467518637,75.3661784287617,89.4736842105263,,
2024-04-02 18:39:02.178943-04,357673,72.9712460063898,75.2330226364847,94.7368421052632,,
2024-04-17 21:15:43.498488-04,358088,72.9712460063898,75.4993342210386,100,,
2024-04-02 18:13:17.344979-04,357672,72.9818956336528,75.2330226364847,94.7368421052632,,
2024-04-18 02:00:56.365707-04,358093,72.9818956336528,75.4993342210386,100,,
2024-02-13 10:40:48.104214-05,356429,73.0457933972311,75.6324900133156,89.4736842105263,,
2024-06-01 11:03:36.532239-04,359501,73.0777422790202,75.8988015978695,100,,
2024-03-25 14:50:11.332922-04,357413,73.0883919062833,75.6324900133156,94.7368421052632,,
2024-02-10 02:50:47.5526-05,356340,73.1096911608094,75.6324900133156,89.4736842105263,,
2024-05-14 09:47:50.507689-04,359024,73.1096911608094,76.0319573901465,100,,
2024-03-21 07:52:26.844464-04,357295,73.1203407880724,75.6324900133156,94.7368421052632,,
2024-05-13 16:36:13.216096-04,359003,73.1203407880724,76.0319573901465,100,,
2024-02-09 20:53:43.188453-05,356334,73.1309904153355,75.6324900133156,89.4736842105263,,
2024-03-18 15:37:25.928844-04,357215,73.1309904153355,75.6324900133156,94.7368421052632,,
2024-02-09 13:11:18.876287-05,356323,73.1309904153355,75.7656458055925,89.4736842105263,,
2024-05-14 12:51:02.919914-04,359027,73.1309904153355,76.0319573901465,100,,
2024-09-15 08:13:56.13561-04,362118,73.1309904153355,76.2982689747004,100,,
2024-02-09 19:48:33.015878-05,356333,73.1416400425985,75.6324900133156,89.4736842105263,,
2024-03-25 21:40:28.471438-04,357422,73.1416400425985,75.6324900133156,94.7368421052632,,
2024-05-31 14:17:32.67814-04,359477,73.1416400425985,75.8988015978695,100,,
2024-05-14 03:40:38.862078-04,359014,73.1416400425985,76.0319573901465,100,,
2023-07-06 21:38:25.833121-04,310842,73.1522896698616,75.6324900133156,94.7368421052632,,
2024-05-30 14:18:06.094534-04,359453,73.1522896698616,75.8988015978695,100,,
2024-05-15 18:43:02.759641-04,359074,73.1522896698616,76.0319573901465,100,,
2024-03-19 23:47:54.305116-04,357261,73.1629392971246,75.6324900133156,94.7368421052632,,
2024-01-29 16:25:19.56797-05,356014,73.1629392971246,75.7656458055925,89.4736842105263,,
2023-06-17 01:53:18.77497-04,310276,73.1629392971246,75.8988015978695,94.7368421052632,,
2024-05-13 17:23:54.216926-04,359004,73.1629392971246,76.0319573901465,100,,
2024-09-16 03:37:59.078633-04,362291,73.1629392971246,76.1651131824234,100,,
2024-03-22 00:05:24.675771-04,357315,73.1735889243876,75.6324900133156,94.7368421052632,,
2024-01-29 20:52:54.237662-05,356018,73.1735889243876,75.7656458055925,89.4736842105263,,
2024-05-13 13:40:20.817436-04,359000,73.1735889243876,76.0319573901465,100,,
2024-09-20 22:50:49.111237-04,362303,73.1735889243876,76.1651131824234,100,,
2024-02-11 05:09:58.155849-05,356368,73.1842385516507,75.6324900133156,89.4736842105263,,
2024-03-26 01:56:47.752056-04,357427,73.1842385516507,75.6324900133156,94.7368421052632,,
2024-01-29 21:29:21.991425-05,356019,73.1842385516507,75.7656458055925,89.4736842105263,,
2024-05-21 20:35:24.920725-04,359221,73.1842385516507,76.0319573901465,100,,
2024-09-05 10:30:30.547321-04,361968,73.1842385516507,76.2982689747004,100,,
2024-03-24 13:42:51.917354-04,357246,73.1948881789137,75.6324900133156,94.7368421052632,,
2024-02-06 18:34:23.016315-05,356244,73.1948881789137,75.7656458055925,89.4736842105263,,
2024-05-10 18:05:18.395482-04,358930,73.1948881789137,76.0319573901465,100,,
2024-05-08 08:36:50.989315-04,358868,73.1948881789137,76.1651131824234,100,,
2024-01-29 23:29:14.49855-05,356021,73.2055378061768,75.7656458055925,89.4736842105263,,
2023-07-05 09:58:13.457149-04,310797,73.2055378061768,75.7656458055925,94.7368421052632,,
2024-05-10 20:05:45.401184-04,358932,73.2055378061768,76.0319573901465,100,,
2024-09-13 09:09:08.030723-04,362223,73.2055378061768,76.1651131824234,100,,
2023-07-02 00:14:13.364511-04,310703,73.2161874334398,75.6324900133156,94.7368421052632,,
2024-02-06 14:28:15.578807-05,356240,73.2161874334398,75.7656458055925,89.4736842105263,,
2023-06-29 13:10:49.852506-04,310638,73.2161874334398,75.7656458055925,94.7368421052632,,
2024-05-10 22:06:19.099947-04,358934,73.2161874334398,76.0319573901465,100,,
2024-09-24 09:38:07.58435-04,362506,73.2161874334398,76.1651131824234,100,,
2023-06-28 16:28:36.621841-04,310616,73.2268370607029,75.7656458055925,94.7368421052632,,
2024-05-11 09:06:28.058354-04,358945,73.2268370607029,76.0319573901465,100,,
2024-05-08 10:46:03.110823-04,358872,73.2268370607029,76.1651131824234,100,,
2023-06-30 02:16:54.67731-04,310654,73.2374866879659,75.7656458055925,94.7368421052632,,
2024-05-12 13:09:13.314308-04,358973,73.2374866879659,76.0319573901465,100,,
2024-09-13 12:23:18.715471-04,362225,73.2374866879659,76.1651131824234,100,,
2024-05-27 00:09:48.042446-04,359355,73.248136315229,76.0319573901465,100,,
2024-09-13 15:30:48.443938-04,362228,73.248136315229,76.1651131824234,100,,
2024-09-05 12:49:29.169033-04,361969,73.248136315229,76.2982689747004,100,,
2024-05-10 15:08:09.790551-04,358928,73.258785942492,76.1651131824234,100,,
2024-05-07 06:08:56.689611-04,358638,73.2694355697551,76.1651131824234,100,,
2024-02-15 06:37:24.504006-05,356509,73.2800851970181,75.3661784287617,94.7368421052632,,
2023-06-20 20:16:18.81404-04,310410,73.2800851970181,75.8988015978695,94.7368421052632,,
2023-06-20 23:25:08.102547-04,310417,73.2800851970181,76.0319573901465,94.7368421052632,,
2024-05-07 05:34:38.757949-04,358640,73.2800851970181,76.1651131824234,100,,
2024-09-15 09:04:35.127336-04,362147,73.2800851970181,76.2982689747004,100,,
2023-06-20 17:20:48.144122-04,310406,73.2907348242811,75.8988015978695,94.7368421052632,,
2023-06-20 21:01:14.337253-04,310413,73.2907348242811,76.0319573901465,94.7368421052632,,
2024-05-10 04:22:45.301793-04,358914,73.2907348242811,76.1651131824234,100,,
2024-09-15 08:19:02.789337-04,362121,73.2907348242811,76.2982689747004,100,,
2023-06-18 05:59:42.457549-04,310344,73.3013844515442,76.0319573901465,94.7368421052632,,
2024-05-10 03:19:43.868337-04,358913,73.3013844515442,76.1651131824234,100,,
2024-09-15 09:06:54.588643-04,362148,73.3013844515442,76.2982689747004,100,,
2023-06-18 05:00:39.262575-04,310343,73.3120340788072,76.0319573901465,94.7368421052632,,
2024-05-09 12:19:16.157806-04,358898,73.3120340788072,76.1651131824234,100,,
2024-09-09 19:01:38.224673-04,362099,73.3120340788072,76.2982689747004,100,,
2024-02-15 11:13:09.733453-05,356518,73.3226837060703,75.3661784287617,94.7368421052632,,
2024-09-15 08:21:35.69079-04,362122,73.3226837060703,76.2982689747004,100,,
2023-06-18 02:19:01.229085-04,310341,73.3652822151225,76.1651131824234,94.7368421052632,,
2024-09-09 14:21:16.639785-04,362093,73.3865814696486,76.4314247669774,100,,
2024-09-09 11:21:17.119152-04,362085,73.3972310969116,76.4314247669774,100,,
2024-09-07 21:21:17.923064-04,362047,73.4078807241747,76.4314247669774,100,,
2024-03-06 01:16:29.554647-05,357030,73.4291799787007,75.8988015978695,94.7368421052632,,
2023-06-16 13:13:40.950154-04,310201,73.4291799787007,76.2982689747004,94.7368421052632,,
2024-02-12 17:04:41.904334-05,308867,73.4291799787007,77.4966711051931,94.7368421052632,,
2023-06-13 06:15:04.627901-04,310122,73.4398296059638,76.2982689747004,94.7368421052632,,
2024-02-12 17:04:37.454161-05,308861,73.4398296059638,77.4966711051931,94.7368421052632,,
2023-06-13 06:15:03.800051-04,310121,73.4504792332268,76.2982689747004,94.7368421052632,,
2023-12-03 17:53:34.990333-05,354022,73.4611288604899,75.8988015978695,94.7368421052632,,
2023-06-13 06:15:05.456179-04,310123,73.4611288604899,76.2982689747004,94.7368421052632,,
2024-07-04 01:41:42.100918-04,360325,73.4611288604899,76.2982689747004,100,,
2023-06-16 13:13:37.269845-04,310138,73.4717784877529,76.2982689747004,94.7368421052632,,
2024-07-03 11:44:26.369574-04,360308,73.4717784877529,76.2982689747004,100,,
2023-12-03 17:57:22.700363-05,354023,73.482428115016,75.8988015978695,94.7368421052632,,
2023-06-13 06:14:49.608126-04,310104,73.482428115016,76.2982689747004,94.7368421052632,,
2024-07-03 13:50:34.833849-04,360310,73.482428115016,76.2982689747004,100,,
2024-05-21 12:54:18.415184-04,359214,73.482428115016,76.4314247669774,100,,
2024-03-04 15:49:36.425416-05,356985,73.493077742279,75.8988015978695,94.7368421052632,,
2024-05-21 14:07:22.536109-04,359216,73.493077742279,76.4314247669774,100,,
2023-12-23 08:05:57.415735-05,355004,73.5037273695421,75.8988015978695,94.7368421052632,,
2024-04-30 18:34:29.041464-04,358469,73.5037273695421,76.4314247669774,100,,
2023-12-23 07:50:47.268403-05,355001,73.5143769968051,75.8988015978695,94.7368421052632,,
2024-04-30 21:41:49.268892-04,358472,73.5143769968051,76.4314247669774,100,,
2024-03-11 20:39:08.688307-04,357175,73.5250266240682,75.8988015978695,94.7368421052632,,
2024-06-25 04:42:18.085845-04,360109,73.5250266240682,76.4314247669774,100,,
2024-02-15 06:37:41.16881-05,356508,73.5356762513312,75.6324900133156,94.7368421052632,,
2024-02-15 10:39:50.079997-05,356522,73.5356762513312,75.7656458055925,94.7368421052632,,
2023-12-22 17:25:04.756088-05,354983,73.5356762513312,75.8988015978695,94.7368421052632,,
2024-04-30 22:40:43.35777-04,358473,73.5356762513312,76.4314247669774,100,,
2024-04-30 15:32:41.051758-04,358467,73.5356762513312,76.5645805592543,100,,
2024-02-17 22:26:43.300983-05,356581,73.5463258785943,75.7656458055925,94.7368421052632,,
2023-12-22 17:22:33.360317-05,354982,73.5463258785943,75.8988015978695,94.7368421052632,,
2024-05-01 07:40:52.373748-04,358482,73.5463258785943,76.4314247669774,100,,
2024-02-15 22:58:04.549901-05,356532,73.5569755058573,75.7656458055925,94.7368421052632,,
2023-12-22 15:51:00.204002-05,354975,73.5569755058573,75.8988015978695,94.7368421052632,,
2024-06-17 18:40:51.529102-04,359918,73.5569755058573,76.4314247669774,100,,
2024-02-14 11:43:13.913074-05,356479,73.5676251331203,75.6324900133156,94.7368421052632,,
2024-04-30 12:59:04.390749-04,358462,73.5676251331203,76.6977363515313,100,,
2024-02-14 18:19:00.81471-05,356485,73.5782747603834,75.6324900133156,94.7368421052632,,
2024-02-15 14:00:00.073439-05,356523,73.5782747603834,75.7656458055925,94.7368421052632,,
2023-12-18 15:29:33.153356-05,354869,73.5782747603834,75.8988015978695,94.7368421052632,,
2023-12-18 14:30:17.57349-05,354867,73.5889243876464,75.8988015978695,94.7368421052632,,
2023-12-22 18:06:06.597759-05,354988,73.5995740149095,75.8988015978695,94.7368421052632,,
2024-02-13 05:27:42.077086-05,309391,73.5995740149095,76.9640479360852,94.7368421052632,,
2023-12-20 13:23:29.466804-05,354920,73.6102236421725,75.8988015978695,94.7368421052632,,
2024-09-07 13:43:08.355352-04,362041,73.6208732694356,76.6977363515313,100,,
2023-12-18 10:56:47.716301-05,354861,73.6421725239617,75.8988015978695,94.7368421052632,,
2024-09-07 14:08:32.957451-04,362037,73.6421725239617,76.6977363515313,100,,
2024-09-07 15:05:06.201437-04,362039,73.6528221512247,76.6977363515313,100,,
2024-04-30 16:06:53.485089-04,358465,73.6634717784878,76.6977363515313,100,,
2023-12-18 16:07:42.605817-05,354865,73.6741214057508,75.8988015978695,94.7368421052632,,
2023-12-05 11:11:29.71248-05,354092,73.6741214057508,76.0319573901465,94.7368421052632,,
2024-09-07 10:30:46.309559-04,362033,73.6741214057508,76.6977363515313,100,,
2023-12-20 04:24:06.98544-05,354905,73.6847710330138,75.8988015978695,94.7368421052632,,
2023-12-11 18:58:43.716571-05,354443,73.6847710330138,76.0319573901465,94.7368421052632,,
2024-09-07 10:25:48.130502-04,362031,73.6847710330138,76.6977363515313,100,,
2024-09-07 10:40:58.509358-04,362035,73.6954206602769,76.6977363515313,100,,
2023-09-09 01:59:37.691898-04,351511,73.7060702875399,75.8988015978695,94.7368421052632,,
2023-12-07 12:13:25.92436-05,354144,73.7060702875399,76.0319573901465,94.7368421052632,,
2024-09-07 10:37:12.093405-04,362032,73.7060702875399,76.6977363515313,100,,
2023-09-07 12:31:53.258621-04,351472,73.716719914803,75.8988015978695,94.7368421052632,,
2023-12-04 19:42:05.695882-05,354069,73.716719914803,76.0319573901465,94.7368421052632,,
2024-09-07 11:52:17.448478-04,362030,73.716719914803,76.6977363515313,100,,
2023-09-07 14:28:23.771402-04,351474,73.727369542066,75.8988015978695,94.7368421052632,,
2023-12-08 11:03:04.246923-05,354352,73.727369542066,76.0319573901465,94.7368421052632,,
2023-09-07 00:40:19.162899-04,351459,73.7380191693291,75.8988015978695,94.7368421052632,,
2023-12-18 06:26:00.838855-05,354854,73.7380191693291,76.0319573901465,94.7368421052632,,
2023-12-01 09:49:07.941784-05,353957,73.7380191693291,76.1651131824234,94.7368421052632,,
2024-09-05 22:44:20.436823-04,361992,73.7380191693291,76.8308921438083,100,,
2023-09-09 11:03:53.894245-04,351520,73.7486687965921,76.0319573901465,94.7368421052632,,
2023-12-01 20:27:02.945084-05,353969,73.7486687965921,76.1651131824234,94.7368421052632,,
2023-12-08 08:23:41.624947-05,354349,73.7593184238552,76.0319573901465,94.7368421052632,,
2023-12-04 02:13:11.623144-05,354040,73.7593184238552,76.1651131824234,94.7368421052632,,
2023-12-12 13:59:40.648698-05,354099,73.7699680511182,76.0319573901465,94.7368421052632,,
2023-11-29 11:39:41.358474-05,353900,73.7699680511182,76.1651131824234,94.7368421052632,,
2023-12-03 20:25:11.090988-05,354029,73.7806176783813,76.1651131824234,94.7368421052632,,
2024-09-06 02:05:28.843721-04,361994,73.7806176783813,76.8308921438083,100,,
2024-02-14 09:09:39.765192-05,356473,73.7912673056443,76.0319573901465,94.7368421052632,,
2023-11-30 09:03:12.381071-05,353927,73.7912673056443,76.1651131824234,94.7368421052632,,
2024-09-05 18:51:52.667517-04,361984,73.7912673056443,76.8308921438083,100,,
2023-11-29 10:40:44.602307-05,353902,73.8019169329073,76.1651131824234,94.7368421052632,,
2024-09-06 10:05:42.527594-04,362002,73.8019169329073,76.8308921438083,100,,
2023-11-29 23:34:01.360773-05,353917,73.8125665601704,76.2982689747004,94.7368421052632,,
2023-11-26 13:45:22.015356-05,353812,73.8232161874334,76.0319573901465,94.7368421052632,,
2023-11-29 15:42:12.652006-05,353906,73.8232161874334,76.1651131824234,94.7368421052632,,
2023-11-27 08:21:41.455749-05,353835,73.8338658146965,76.0319573901465,94.7368421052632,,
2023-12-01 01:41:46.000869-05,353944,73.8338658146965,76.1651131824234,94.7368421052632,,
2023-11-29 18:30:22.451407-05,353912,73.8445154419595,76.1651131824234,94.7368421052632,,
2023-11-30 00:34:18.140466-05,353918,73.8551650692226,76.2982689747004,94.7368421052632,,
