1,0.686412,1.9031
1,0.774105,1.86225
1,0.737703,1.86679
1,0.701204,1.87096
1,0.751839,1.83439
1,0.715704,1.8387
1,0.72995,1.80645
1,0.848446,1.85734
1,0.868521,1.76647
1,0.849908,1.79653
1,0.831038,1.82651
1,0.832712,1.76569
1,0.813868,1.79561
1,0.796976,1.76465
1,0.124419,0.933846
1,0.157487,0.91074
1,0.13306,0.968183
1,0.165466,0.945149
1,0.198996,0.92266
1,0.141279,1.00259
1,0.17312,0.979718
1,0.0966035,1.69213
1,0.116635,1.60139
1,0.0982548,1.63133
1,0.0797787,1.66126
1,0.0814963,1.60044
1,0.0630355,1.63035
1,0.046406,1.59945
1,0.174586,1.5647
1,0.139541,1.56399
1,0.10443,1.56328
1,0.0692864,1.56256
1,0.0342349,1.56188
1,0.157724,1.53396
1,0.122611,1.53318
1,0.0874333,1.53248
1,0.0523295,1.53183
1,0.140818,1.50316
1,0.105627,1.50242
1,0.0704598,1.50176
1,0.123874,1.47245
1,0.088641,1.47175
1,0.11712,1.7252
1,0.135622,1.69531
1,0.154003,1.66533
1,0.172298,1.63527
1,0.190459,1.6053
1,0.152611,1.72613
1,0.171037,1.69614
1,0.189308,1.66604
1,0.207491,1.63597
1,0.188154,1.72688
1,0.206421,1.69679
1,0.224586,1.66667
1,0.223615,1.72742
1,0.241752,1.69729
1,0.288289,1.41913
1,0.270421,1.44941
1,0.252683,1.47978
1,0.235019,1.51017
1,0.217446,1.54052
1,0.252803,1.41895
1,0.235027,1.44931
1,0.217389,1.47976
1,0.199845,1.51018
1,0.217289,1.41893
1,0.199637,1.44936
1,0.182141,1.47985
1,0.181821,1.41909
1,0.16436,1.44958
1,0.332342,1.79019
1,0.314155,1.82089
1,0.349865,1.69807
1,0.332109,1.72879
1,0.314178,1.75951
1,0.296009,1.79018
1,0.277643,1.82073
1,0.314176,1.69813
1,0.296226,1.72879
1,0.27807,1.75938
1,0.259731,1.78992
1,0.278492,1.69808
1,0.260361,1.72857
1,0.242063,1.75904
1,0.243985,1.57512
1,0.279037,1.57515
1,0.314152,1.57515
1,0.349308,1.57514
1,0.384335,1.57513
1,0.261453,1.60554
1,0.296586,1.6056
1,0.331756,1.60558
1,0.366889,1.60555
1,0.278981,1.63599
1,0.314166,1.63601
1,0.349359,1.63598
1,0.29655,1.66633
1,0.331779,1.66635
1,0.261486,1.54048
1,0.349363,1.51003
1,0.314176,1.51
1,0.278965,1.51002
1,0.3318,1.47957
1,0.296514,1.47955
1,0.314163,1.44918
1,0.410861,1.54053
1,0.393298,1.51018
1,0.375648,1.47979
1,0.357896,1.4494
1,0.340036,1.41913
1,0.428463,1.5102
1,0.410953,1.47976
1,0.393279,1.4493
1,0.375522,1.41895
1,0.446194,1.47985
1,0.428665,1.44937
1,0.411028,1.41894
1,0.463982,1.44959
1,0.446488,1.41911
1,0.437868,1.6053
1,0.456029,1.6353
1,0.474306,1.66531
1,0.492716,1.69533
1,0.51119,1.7252
1,0.420848,1.63598
1,0.439002,1.66607
1,0.457315,1.69614
1,0.475711,1.72616
1,0.403737,1.66669
1,0.421905,1.6968
1,0.440181,1.7269
1,0.386587,1.69729
1,0.404694,1.72743
1,0.476585,1.60231
1,0.548529,1.66128
1,0.530081,1.63136
1,0.511701,1.60139
1,0.565266,1.63036
1,0.546834,1.60043
1,0.581916,1.59946
